FDJ38,3036.048
FDW11,866.8716
FDL40,868.869
DRI49,1137.1864
FDV38,928.1252
DRG23,762.341
NCP30,707.0796
FDY25,7968.2944
NCH54,1438.128
NCR53,6976.2524
FDS52,101.2016
FDG02,952.094
NCO26,1969.4364
FDH35,5262.4832
FDB51,1314.2892
FDX44,535.3032
NCN07,263.6568
NCC31,1402.1748
NCX54,1693.7952
NCO55,2143.876
NCC30,2676.516
FDI16,905.488
FDP16,7370.406
FDB11,6301.1312
NCB06,1597.92
FDA45,529.311
NCO26,1969.4364
DRJ25,1034.6532
FDR28,1794.331
FDI04,2768.3964
DRK12,898.83
FDX20,3169.208
NCI18,3589.9936
FDB36,262.3252
FDN13,1910.1802
DRD24,1701.7848
FDQ28,2471.4496
FDM22,1331.6
FDR07,1808.9786
FDV25,3315.684
DRF49,2618.5914
FDW51,2769.728
DRL01,5375.0034
FDP25,2838.9712
FDL50,1743.0644
NCB30,5555.4352
FDW11,619.194
NCM43,2120.573
FDK44,3823.0236
FDM15,1360.2294
FDS31,3969.4996
FDI32,345.5502
FDR47,585.2382
FDB35,1010.6844
NCU05,161.1236
DRY23,42.6112
FDO24,3010.7476
FDQ28,6024.1584
FDV39,988.713
NCO17,239.688
FDU50,1374.2112
FDT12,4739.8302
FDK58,1012.016
FDO08,657.8104
NCW29,778.986
FDE04,2336.958
NCB19,2233.0932
FDV15,1661.8368
FDL58,4745.8224
FDA08,3124.5994
FDT43,467.3916
NCX06,5070.7328
FDT20,540.6296
FDB41,992.7078
NCN55,6008.845
FDE40,2105.2596
FDX49,5359.69
NCM53,745.696
FDE36,3275.736
FDN57,1701.7848
FDI24,6704.606
FDI19,4119.9704
FDF24,327.5736
FDG52,780.9834
DRF36,3630.6074
FDS45,317.5866
FDX40,231.6984
DRK12,133.16
DRC27,5650.6446
FDL58,2636.568
NCD30,1272.3438
NCZ54,324.9104
FDE10,131.1626
FDR44,260.9936
FDP28,260.9936
FDX15,3690.5294
FDA39,1139.1838
FDY24,1995.4026
FDC60,1416.8224
FDH28,265.6542
FDT25,3552.7088
DRJ13,2406.867
NCO07,213.056
FDW20,2956.152
DRF27,153.134
FDS49,1649.8524
FDX25,3101.2964
NCX42,4769.1254
FDG33,3435.528
FDL56,1133.8574
FDF14,2603.278
NCD06,605.878
DRM47,2293.0152
FDS46,119.1782
FDB35,1929.4884
FDX21,2074.6328
NCU05,241.6854
NCR38,6795.1548
NCR18,639.168
NCU41,3248.4382
FDY56,7222.5984
DRJ51,3225.1352
FDK21,3755.112
FDY25,3440.8544
FDU44,974.7312
FDL43,535.969
FDF05,5259.82
DRF15,306.268
FDL20,1779.0176
FDV32,759.012
FDJ34,1877.556
FDG08,3779.0808
FDQ04,41.2796
FDW13,259.662
NCI17,193.082
FDY03,1687.803
FDS12,4655.9394
FDJ55,4950.8888
DRK01,1418.154
FDG28,1225.072
FDY38,5359.69
FDN01,1764.37
NCR54,2553.343
FDG29,1006.6896
FDG24,1081.925
FDG59,308.9312
FDM28,2516.724
FDW04,1428.141
FDS26,2093.2752
FDQ56,1929.4884
FDK51,5829.7448
FDL22,2082.6224
FDH19,7298.4996
FDY55,7452.9652
FDY03,450.0808
FDK21,500.6816
FDZ10,3668.558
FDZ32,736.3748
NCZ18,6088.0752
NCF07,2125.2336
DRE49,2277.036
FDJ08,573.2538
FDT39,2267.049
FDE08,296.9468
NCD06,559.272
FDB57,5559.43
NCT54,1237.7222
DRF49,569.259
FDM25,3866.9664
FDF20,1379.5376
FDH27,1869.5664
FDV60,5499.508
FDY59,925.462
FDK36,583.2408
NCM31,1418.154
FDE33,942.7728
FDU36,2364.9216
FDV13,3251.7672
FDV20,254.3356
NCQ54,5895.659
FDO23,1134.5232
DRE60,7696.648
DRP47,2775.7202
FDB21,5317.0788
FDR04,874.8612
FDX23,1039.9796
FDX19,3038.0454
FDD40,3848.324
FDA01,527.3136
FDS33,2390.8878
FDM50,1677.816
FDB29,801.6232
FDF46,1267.0174
FDA33,886.8456
FDC08,452.744
FDB53,3877.6192
FDY31,4414.254
DRQ35,5448.9072
FDX36,4950.8888
DRD13,958.752
FDC52,1956.1204
FDB45,2404.2038
NCK19,387.4956
FDV51,994.7052
FDZ35,1754.383
NCW17,3340.9844
FDV59,3918.8988
DRH39,306.268
FDN60,4278.4308
FDU55,4425.5726
FDN58,9267.936
FDC41,229.701
FDO01,2055.9904
NCO43,3339.6528
FDQ07,6410.3224
FDF28,1992.0736
FDM01,2870.9296
FDY49,2807.0128
FDR24,539.298
NCY18,4377.635
NCY30,2716.464
FDJ22,383.5008
DRI37,703.0848
FDL27,1937.478
NCO30,3307.6944
NCB07,3142.576
FDX25,2554.0088
FDP59,1869.5664
FDR59,5494.8474
FDT27,6093.4016
DRI01,2586.633
FDU09,1255.6988
FDH26,4093.3384
FDH27,3163.8816
FDN39,5033.448
FDH40,1137.1864
FDJ56,2696.49
DRN47,898.83
NCO17,2756.412
FDX60,878.856
FDT22,659.142
FDX26,182.4292
FDG45,3610.6334
FDD44,5153.292
FDS15,2588.6304
FDL51,1286.3256
FDL32,1230.3984
FDZ07,1733.7432
NCW53,384.8324
NCA54,3969.4996
FDX09,7763.228
FDO51,809.6128
FDW49,1253.7014
FDB27,5715.2272
FDF45,1464.76
FDV02,3251.1014
FDY28,4274.436
FDX31,5375.0034
FDR43,1318.284
FDP51,2251.7356
FDL52,1176.4686
FDR44,3523.4136
FDB34,610.5386
FDC50,1237.7222
FDT57,474.0496
FDP22,717.7324
DRE49,2580.6408
FDM40,2552.6772
FDY32,3914.904
FDW07,796.9626
FDU02,916.1408
NCF18,3259.7568
FDQ56,1677.816
FDN58,3707.1744
FDG35,2954.1546
FDY34,2652.5472
NCE19,1037.3164
NCK31,717.7324
NCJ29,426.112
FDT59,6911.004
NCX41,3811.0392
FDU45,2277.036
FDW24,48.6034
FDF22,5770.4886
FDM60,690.4346
FDR02,1890.2062
DRP35,3195.84
FDS48,1504.708
NCZ42,711.0744
FDZ38,4311.055
FDH19,521.3214
NCB55,829.5868
FDC15,1571.288
FDF11,2403.538
FDW35,83.8908
FDB44,844.2344
NCC06,2940.1728
FDR04,291.6204
FDB17,3259.7568
FDW43,3415.554
FDA27,5624.6784
NCU41,6687.961
FDY56,5642.655
FDV39,4943.565
FDN32,3135.2522
FDW07,796.9626
FDZ27,848.895
FDW23,38.6164
FDU01,4997.4948
FDF10,588.5672
DRH03,372.848
FDW27,155.1314
DRI13,3038.7112
NCR05,1587.2672
FDB29,687.1056
FDL51,1929.4884
FDB11,3600.6464
FDI35,2181.1608
FDX08,3428.2042
FDP59,623.1888
NCJ18,2133.2232
FDJ41,3401.5722
FDU08,1289.6546
FDS09,50.6008
DRH15,790.9704
NCV17,3147.9024
NCO54,2486.763
FDE24,1139.8496
FDH53,1816.3024
FDZ13,199.74
FDW28,978.726
FDU46,2683.174
NCE43,2897.5616
FDS26,9158.079
FDB14,1957.452
DRB48,1296.3126
NCC42,2528.7084
FDQ20,284.2966
FDA13,759.012
FDZ15,1787.673
NCV42,2431.5016
DRI51,4466.1864
FDO28,2048.6666
NCS54,1940.807
FDH16,2067.309
FDG24,2663.2
FDR52,1146.5076
NCH06,3448.844
FDA36,1665.8316
FDU56,8114.7704
FDT09,1713.7692
FDU25,810.9444
FDK41,1193.1136
NCT54,856.8846
FDV51,165.7842
FDM24,1057.9562
NCO30,2205.1296
FDQ45,2940.1728
DRK59,3046.7008
FDW28,3327.6684
FDC02,520.6556
FDR21,2999.429
FDN48,2113.2492
FDT44,942.7728
FDX14,75.2354
FDH57,1581.9408
FDH28,37.9506
NCT41,151.8024
FDO11,3486.1288
NCP42,4262.4516
FDN09,731.0484
FDP32,1398.8458
FDV57,2336.958
FDW28,2348.9424
FDR56,7094.7648
FDA40,1054.6272
NCG42,1298.31
NCK54,2330.3
FDE16,4584.6988
FDB15,527.3136
FDC40,1869.5664
FDE53,2876.256
FDK24,407.4696
FDW31,2189.8162
NCX29,1603.9122
NCM07,2013.3792
DRN36,95.8752
FDQ37,774.9912
FDK43,2403.538
FDK28,4380.2982
FDR43,219.714
FDL48,729.051
DRL23,1393.5194
NCX42,5262.4832
DRD37,372.848
FDZ47,3273.7386
NCJ54,5344.3766
FDL52,303.6048
FDC15,314.2576
NCD19,276.307
FDD08,721.0614
NCN18,3467.4864
FDY56,5416.9488
NCI29,283.6308
NCE06,323.5788
FDC08,5206.556
FDU52,2503.408
FDN16,1960.781
NCM55,370.1848
FDR49,95.8752
FDC15,3299.7048
FDB53,2684.5056
FDK44,2085.2856
FDA16,2210.456
FDO19,2187.153
FDO04,1049.9666
NCL19,2719.793
FDA44,56.593
FDR60,231.6984
FDV37,5734.5354
FDG53,1398.18
DRG01,1531.34
FDB38,319.584
FDI27,633.8416
FDD29,1014.6792
NCR41,2094.6068
FDW44,2386.2272
FDU21,780.9834
FDI14,1693.7952
FDW50,334.2316
FDN39,1342.2528
FDT31,4916.2672
FDJ14,1757.712
NCQ43,1637.868
FDZ22,1747.725
FDU38,2876.256
FDS32,1966.7732
DRH13,958.752
DRF03,81.2276
FDJ20,1238.388
FDE22,319.584
FDX22,4418.2488
DRM11,2863.6058
FDL58,1845.5976
FDL25,1561.9668
FDD40,3848.324
FDT08,2097.27
FDO22,639.168
NCM41,559.272
FDJ21,2770.3938
FDC53,295.6152
DRK35,37.9506
FDQ09,1267.0174
DRB48,353.5398
DRE25,1118.544
FDL08,4655.2736
NCV42,1547.3192
FDW03,1045.306
FDL25,275.6412
FDC17,2735.1064
FDK44,347.5476
FDE34,3817.0314
FDP10,1905.5196
FDZ22,665.8
NCK19,2324.9736
FDO44,3205.1612
NCU41,2101.9306
NCF31,1821.6288
FDG14,3643.2576
NCH30,2942.836
FDR36,587.2356
NCJ30,2886.243
FDR08,2223.772
FDU04,487.3656
NCQ50,5770.4886
FDL46,1414.1592
DRK37,5502.837
FDK48,2181.8266
FDV58,1565.9616
FDN27,1054.6272
FDZ52,1667.829
NCF42,2812.3392
FDQ48,489.363
FDW49,2865.6032
FDR58,1665.8316
NCE07,2694.4926
FDK14,1555.9746
FDC11,3836.3396
FDL22,543.2928
NCQ41,1950.794
FDX46,177.7686
FDC35,1035.319
FDH45,949.4308
FDX33,1283.6624
DRJ35,484.7024
FDC40,934.7832
FDO19,534.6374
FDP13,878.856
FDP24,1332.9316
NCQ42,3560.6984
FDY59,647.8234
FDU14,4993.5
FDB21,1691.7978
FDT32,1695.7926
FDK20,4042.7376
FDX09,4763.799
FDM01,1640.5312
DRI37,1288.9888
FDL20,2334.9606
FDU13,2207.127
FDE05,437.4306
FDE58,2370.248
FDT32,5087.3778
FDZ01,103.199
FDM08,4697.8848
FDS58,2406.867
FDZ26,5736.5328
FDC46,7192.6374
FDY51,6611.394
FDL34,3246.4408
DRG39,1262.3568
NCG43,1758.3778
FDT01,4672.5844
NCR38,3775.086
DRF01,2478.7734
FDF53,3067.3406
FDS45,3281.7282
FDR20,1086.5856
FDY07,229.701
FDD38,1528.011
DRF15,1990.742
FDH32,868.869
NCJ42,1230.3984
FDB56,938.778
FDD03,4194.54
NCL18,1166.4816
FDW22,5764.4964
FDE32,113.8518
FDA34,7443.644
FDJ08,3057.3536
FDG38,3579.3408
FDD29,1522.0188
NCE31,450.0808
FDS19,607.2096
FDU11,1325.6078
FDL02,1270.3464
FDO51,1107.8912
DRK23,3542.056
FDO27,1534.0032
FDB16,1308.297
FDA44,1471.418
NCB18,1239.7196
NCL53,3896.2616
FDR16,1496.0526
NCQ05,3460.8284
FDF44,2870.9296
FDU50,1259.6936
FDG20,177.1028
FDD58,798.96
FDT01,3185.853
FDK15,1488.063
FDJ08,5159.2842
FDS10,5954.2494
FDJ55,4500.808
FDU32,121.8414
FDG09,4318.3788
FDE39,3456.1678
FDU56,1659.8394
NCH55,759.012
FDX33,4974.1918
FDR24,1707.777
FDC33,7488.9184
NCV54,2488.7604
NCQ02,2816.334
NCU17,2954.1546
NCZ06,761.0094
FDV37,593.2278
DRH25,1298.31
NCI43,1150.5024
NCQ53,3072.667
NCT18,3259.7568
FDF14,2756.412
FDM14,2930.1858
FDX57,97.2068
NCV05,1544.656
FDX39,3165.879
FDA23,1619.2256
NCV06,387.4956
NCE31,415.4592
DRI39,226.372
FDH21,1267.6832
FDR26,1593.9252
FDA14,585.904
FDG21,3745.125
NCQ38,1810.976
FDN20,2358.2636
NCN29,145.8102
FDI28,554.6114
FDA03,3499.4448
FDZ28,1780.3492
FDO52,2566.659
FDU10,1230.3984
FDP13,918.804
FDV02,3079.9908
FDS28,744.3644
FDW49,716.4008
FDP33,5113.344
FDJ03,886.8456
FDQ51,1039.9796
DRK23,4554.072
FDU11,1807.647
NCK06,2665.8632
FDY09,1751.054
NCY18,2626.581
FDA10,1470.0864
FDO34,4362.3216
FDE38,4476.1734
FDF40,2241.0828
FDY02,4733.838
FDS03,258.3304
FDB59,3174.5344
NCQ42,2924.8594
FDO15,960.7494
DRN47,539.298
FDA03,2041.3428
FDA01,996.0368
FDB38,1757.712
FDT59,1842.9344
FDG08,3435.528
FDV56,1402.1748
FDY26,7833.8028
DRE13,1221.0772
FDE51,669.129
FDL40,1061.951
FDD50,2874.9244
FDC04,4592.0226
FDN15,419.454
FDC46,5163.9448
FDV56,323.5788
FDK43,1265.02
NCR29,622.523
FDY03,1125.202
FDU44,5198.5664
FDZ04,379.506
FDU16,2432.8332
FDV07,1657.842
NCL19,3006.087
FDW01,2287.023
FDC10,1687.1372
DRC12,3237.1196
DRK39,2746.425
FDG24,1331.6
FDO04,607.8754
DRB25,857.5504
FDK26,4287.752
FDM52,1773.6912
FDY07,597.2226
NCO06,441.4254
FDO10,1431.47
FDK34,2860.2768
FDS33,3364.9532
FDO45,1757.712
FDF08,966.7416
FDH58,1958.1178
FDS03,129.1652
DRF03,365.5242
FDE02,1783.6782
NCZ06,2790.3678
FDW49,2328.3026
FDR23,2822.992
NCJ29,2045.3376
FDY35,505.3422
FDZ01,3095.97
FDX19,5141.3076
FDG44,808.947
FDQ23,2665.8632
FDY22,2588.6304
NCN41,1108.557
FDA47,1304.968
NCD19,331.5684
FDO36,3235.788
FDH20,3089.312
FDN12,3355.632
NCJ30,2037.348
FDB09,1867.569
FDA09,898.83
FDL24,7759.899
FDP03,2848.2924
FDR58,2868.9322
FDO13,3617.9572
DRD49,5243.8408
NCF42,2109.2544
DRK35,721.0614
FDR58,1203.1006
FDQ15,1868.2348
NCP50,322.2472
FDV45,3942.8676
DRP35,3195.84
FDN23,3338.3212
FDS44,4086.0146
NCI54,1856.2504
FDH40,1380.8692
FDF46,1267.0174
FDA21,5182.5872
FDI41,147.1418
FDE35,58.5904
DRJ24,5367.6796
NCK17,1358.232
FDA15,5976.2208
FDD36,2251.7356
DRD60,181.7634
FDA46,5443.5808
NCO54,1547.3192
FDL48,145.8102
NCM19,5063.409
FDS31,3067.3406
FDV12,2857.6136
FDQ31,1406.1696
FDK55,178.4344
DRG15,1470.0864
NCR17,2896.23
FDV01,6515.5188
FDT21,996.0368
FDT10,948.0992
FDL56,87.2198
FDS49,1178.466
FDT32,565.2642
NCX42,2137.8838
FDX26,547.2876
FDN02,2691.8294
FDJ40,3057.3536
FDU13,588.5672
DRE27,978.726
FDS27,2356.932
FDU44,3086.6488
DRM59,461.3994
FDT08,2696.49
FDL46,1649.8524
NCV30,126.502
FDP51,2014.7108
FDA51,1707.777
FDM46,932.12
FDK02,2157.192
FDJ57,4643.955
FDJ45,1280.9992
NCB31,2366.919
FDJ03,886.8456
FDT50,958.752
NCY41,1150.5024
FDJ60,2641.8944
FDZ35,1547.985
FDS21,619.194
FDM52,2808.3444
FDQ08,2266.3832
FDQ56,1929.4884
FDS47,1054.6272
DRM48,1155.8288
FDW46,1174.4712
FDW27,3412.8908
NCQ05,300.9416
FDU40,387.4956
DRE12,2942.836
FDX35,4098.6648
FDD51,452.744
FDY27,3211.8192
NCN06,2620.5888
FDR57,1414.1592
FDL32,1565.9616
FDW46,1043.9744
NCO17,3115.944
FDR19,729.051
FDJ33,2956.152
FDB15,527.3136
FDA52,1058.622
FDZ08,1320.9472
FDR27,3047.3666
NCK42,1725.7536
FDZ12,143.147
FDM60,446.7518
NCI31,585.904
FDX39,6331.758
NCV05,1853.5872
FDX16,2247.075
DRK12,33.29
NCA05,445.4202
DRG51,657.8104
NCR30,223.7088
NCE31,727.0536
FDM56,218.3824
FDP24,2665.8632
DRM37,591.2304
FDN56,2311.6576
DRE60,7017.532
FDW49,895.501
FDM20,4655.2736
FDK15,198.4084
FDK48,451.4124
FDO49,50.6008
FDC09,615.1992
NCZ41,876.1928
FDP19,2454.1388
FDQ24,251.6724
DRL11,4102.6596
FDO36,2696.49
FDN52,1569.9564
FDF21,189.753
FDU40,3099.9648
FDS51,743.0328
FDE45,1611.9018
FDX50,1215.7508
NCN14,367.5216
FDQ21,3150.5656
FDV57,7370.406
FDB44,2954.8204
FDG52,643.1628
FDL38,89.2172
NCS54,4940.236
DRL37,735.709
FDA43,1170.4764
FDZ39,1135.189
FDG45,3823.0236
FDH10,1549.9824
FDO10,114.5176
FDS35,1033.3216
FDI41,4561.3958
FDN21,2416.854
NCO18,2133.2232
FDB34,1482.7366
FDD05,2892.2352
FDX59,984.7182
FDZ23,745.696
FDX27,1323.6104
FDV07,1547.3192
FDR14,647.1576
FDO01,1798.9916
FDO13,1973.4312
FDU25,1737.738
NCK54,1864.24
FDZ56,1516.0266
NCL55,5060.08
FDD59,2157.192
FDJ55,5400.9696
FDA45,5469.547
DRF23,174.4396
FDT49,1278.336
NCO17,1917.504
FDH22,1017.3424
FDT34,1998.7316
FDB39,615.1992
FDQ22,314.2576
NCN43,123.173
FDG57,1020.6714
FDR20,1222.4088
FDU22,474.0496
NCC43,1506.0396
FDP01,762.341
FDF52,1277.0044
FDZ33,3547.3824
FDP48,6042.135
FDW56,384.8324
FDC26,1223.0746
FDF34,2182.4924
FDJ33,1478.076
FDD04,1418.154
NCJ31,5061.4116
FDO57,2888.2404
FDM36,5518.1504
NCY05,741.0354
FDS44,9133.4444
FDZ39,1857.582
NCM31,2836.308
DRK11,2982.784
FDO34,167.7816
NCL30,1150.5024
FDK28,9275.9256
DRJ39,5038.1086
NCP06,2115.9124
FDE33,1885.5456
FDZ44,703.0848
FDV46,2656.542
NCO06,713.0718
DRG03,1691.7978
FDU37,2157.192
FDI57,2561.9984
FDM45,2059.9852
FDC26,1334.2632
FDU14,10236.675
FDB26,692.432
FDC29,1488.7288
FDY58,6622.7126
FDR59,3139.9128
FDS03,1614.565
FDR43,585.904
FDZ25,5602.707
NCN26,703.0848
FDO38,1012.6818
FDP28,3131.9232
FDG31,258.3304
FDI45,4027.4242
NCS54,352.874
FDE17,2418.1856
NCG06,2061.3168
FDQ57,146.476
NCB31,4207.856
NCP29,830.9184
NCX29,145.8102
FDU37,1198.44
FDM02,87.2198
FDN16,1960.781
FDR46,2929.52
FDE50,2253.0672
FDL52,75.9012
FDQ49,2190.482
FDI14,1693.7952
FDS16,3661.9
FDU15,862.8768
NCG43,1850.924
FDR23,6351.732
FDS52,3542.056
NCP18,3611.2992
DRF23,7152.0236
FDO09,6048.793
FDB40,2187.153
DRK37,759.012
DRN11,1451.444
FDE22,958.752
FDF04,1808.3128
FDE41,1099.2358
FDW08,1810.976
NCD54,2311.6576
FDZ33,1330.2684
FDO23,1418.154
FDN34,2874.9244
FDL39,2345.6134
FDT28,3912.2408
FDH33,1274.3412
FDA34,5712.564
FDZ56,5390.3168
DRH23,1160.4894
NCO18,5510.8266
DRG27,568.5932
FDM28,179.766
NCY41,143.8128
FDD21,2633.9048
FDD44,6183.9504
FDP16,2702.4822
FDQ37,4843.695
NCY05,952.7598
NCE07,1985.4156
DRI51,2061.3168
NCI31,1025.332
FDK60,3013.4108
FDY12,809.6128
FDO38,623.1888
FDP11,1088.583
FDC21,217.0508
NCF54,2931.5174
FDC35,4555.4036
FDV43,490.6946
DRE12,1584.604
DRE27,782.9808
DRC36,5778.4782
FDZ38,5173.266
NCW42,4420.912
NCZ18,1522.0188
FDL13,932.12
NCN18,1006.6896
FDI41,1765.7016
FDV22,2503.408
NCB43,7296.5022
FDQ46,2684.5056
FDC44,2163.1842
FDB22,3383.5956
FDV23,2241.0828
FDK10,3415.554
FDF05,5259.82
FDL33,1957.452
FDD20,5353.6978
NCM54,4832.3764
FDW48,1450.1124
DRF36,5350.3688
NCM06,2934.8464
NCA54,360.8636
FDT46,708.4112
FDH20,2220.443
FDT38,1606.5754
NCI17,868.869
FDO40,2237.088
FDP12,705.748
FDI44,1544.656
FDB21,6767.1912
FDG16,1078.596
NCZ42,4029.4216
NCJ30,1018.674
FDV49,3700.5164
NCO43,2024.032
NCF18,767.0016
NCX41,1482.0708
FDY11,593.2278
FDU46,1125.202
NCI18,1570.6222
FDL38,2141.2128
FDY60,2157.192
FDF53,3428.2042
NCM05,6872.3876
FDR13,1506.0396
FDA49,174.4396
FDY52,122.5072
FDL02,211.7244
FDO24,1901.5248
FDM08,2684.5056
FDJ02,294.2836
FDW40,1139.8496
FDT46,1012.016
FDY08,1966.7732
FDM21,7472.2734
FDH26,2399.5432
NCM42,1637.868
FDW13,1350.2424
FDN04,3747.1224
NCD07,1593.9252
FDB34,261.6594
FDD09,4889.6352
DRH59,805.618
DRN36,1438.128
DRA24,1146.5076
FDY36,1171.808
FDG34,3038.7112
FDK43,2277.036
NCM06,2008.0528
FDK22,649.155
FDF21,4364.319
FDO33,1821.6288
NCO43,708.4112
FDX15,3048.6982
FDS10,1443.4544
FDD46,153.7998
FDV22,3129.26
NCR29,509.337
FDU34,3486.1288
FDZ35,1341.587
FDA26,4819.0604
FDP38,759.012
FDT22,659.142
FDA50,1737.738
FDY10,2519.3872
FDC09,1537.998
FDT19,2250.404
FDO34,5704.5744
NCV54,2251.7356
FDH57,5404.9644
FDA28,2265.0516
FDB05,990.7104
FDK45,339.558
DRH01,347.5476
FDY52,796.2968
FDR48,303.6048
FDY15,2190.482
FDM51,2444.8176
FDR43,366.19
FDW09,792.302
FDV44,1713.7692
DRH37,822.263
FDZ47,1488.063
NCP43,2336.958
FDL26,778.986
DRM35,1605.9096
FDM39,2328.3026
DRD15,3717.8272
NCK06,121.1756
FDV04,1571.288
FDG46,5351.0346
FDO19,1166.4816
NCN05,3661.9
DRA12,3829.0158
FDJ02,1177.1344
NCK17,519.324
FDO58,1151.1682
FDB22,3383.5956
FDG33,2233.0932
FDK58,2631.2416
DRH49,165.1184
FDT43,571.2564
NCR38,6040.1376
DRI39,1358.232
NCZ05,1238.388
FDU21,169.779
NCP54,2832.979
NCX29,2624.5836
FDV01,3257.7594
NCS17,1796.3284
NCN07,1713.7692
FDB14,2982.784
NCJ18,1303.6364
FDF57,2897.5616
DRG01,918.804
FDA02,866.8716
DRJ37,2884.2456
NCP55,221.0456
FDW45,1618.5598
FDK38,296.9468
NCZ30,241.0196
FDK08,202.4032
DRY23,426.112
FDT31,2647.2208
FDU52,2503.408
NCG19,2812.3392
NCR30,372.848
FDN23,2612.5992
FDQ01,4845.0266
FDO22,159.792
DRE13,872.198
FDL44,3235.788
FDT34,841.5712
DRM23,1379.5376
FDF32,3559.3668
NCE18,4244.475
FDA51,3415.554
DRZ24,3115.944
FDT48,3769.7596
DRG11,1186.4556
FDE58,1540.6612
DRA12,2552.6772
FDP60,1619.2256
FDT10,829.5868
FDE05,1166.4816
FDC32,1665.8316
FDJ22,2876.256
NCH18,2702.4822
DRE37,189.0872
DRC13,2956.152
FDG47,8132.0812
FDY55,1541.9928
NCW29,3635.268
NCT05,4346.3424
FDN50,466.06
FDU60,169.1132
FDX02,5851.0504
FDL34,2681.8424
DRF27,3828.35
FDZ35,2373.577
DRF03,1096.5726
NCO41,2167.8448
FDQ59,1845.5976
NCZ53,1884.214
FDZ33,147.8076
FDD34,3425.541
NCM06,1853.5872
FDY43,673.7896
DRM23,172.4422
FDT20,540.6296
FDG46,2732.4432
FDH10,1162.4868
FDF24,1228.401
FDG57,874.8612
FDN44,1917.504
FDD32,731.0484
FDI04,790.9704
FDA56,4264.449
DRG51,1480.0734
FDZ04,1581.275
FDT13,3014.7424
FDY56,4965.5364
FDB51,438.0964
NCY29,282.965
FDL34,1834.9448
NCQ38,1065.28
NCR41,4189.2136
FDY24,161.7894
NCA42,3327.6684
FDB11,2925.5252
FDG26,5382.993
FDH24,1571.288
FDX44,1427.4752
FDT52,2695.1584
FDT04,314.2576
FDO58,2960.1468
FDR60,1158.492
NCL54,3502.108
FDW50,3008.0844
FDK43,253.004
FDQ32,866.8716
FDE29,1151.1682
NCN07,2768.3964
FDB37,3364.9532
FDD21,343.5528
FDX16,2546.685
FDN46,1127.8652
FDV28,67.9116
FDR48,4402.2696
FDW37,1901.5248
FDV40,739.038
FDZ57,1413.4934
FDY46,2993.4368
FDX45,1721.093
FDB33,2864.2716
FDT58,503.3448
FDM39,3582.004
NCY41,575.2512
NCL31,3149.234
NCJ31,3374.2744
FDO23,567.2616
FDN56,288.9572
FDF04,3358.2952
FDJ44,3663.2316
FDS50,5321.0736
NCQ41,3511.4292
FDA49,1744.396
NCZ06,2536.698
NCM43,1957.452
FDH19,1911.5118
FDS15,4098.6648
FDO50,1653.8472
